0,5.532478765730971e-05
747,0.00010245965486732405
1,5.532478765730971e-05
4257,0.00043266396185352675
2194,0.00010447791952160078
580,6.0038274378311145e-05
6478,0.0007930224228312808
1222,7.574989678164926e-05
5735,0.0002234404121587231
7146,0.00011450537217778439
2204,0.00013039325050593432
126,6.0038274378311145e-05
2639,0.0001071731415883255
2,5.532478765730971e-05
562,7.384205691838678e-05
1492,9.048691930120134e-05
6,6.205834011588319e-05
5303,0.0001594084042024179
7128,0.00022559225805748444
4154,0.00011563904935837418
5179,8.798684413610923e-05
3,5.532478765730971e-05
1728,5.7943391391199395e-05
4560,0.00024232453091189505
5060,0.0003854136848161393
1351,8.63125955745429e-05
6503,0.00025046090403158547
7089,0.0006746457719587326
4319,0.00024271588899728525
6095,0.00037614119904928213
272,8.151082499620657e-05
4433,0.00021196157266894415
2900,0.00010507825860121374
3381,0.0001049660890486274
5943,0.0001356280927319496
2107,7.035948119060206e-05
6940,0.0005061309546844993
2013,7.752572392058172e-05
6046,0.00029336041782984776
5823,0.00043446814676399687
4,5.532478765730971e-05
5770,0.0001157386233904993
5,5.532478765730971e-05
5454,0.001120149510861946
5856,0.0003085121903101258
667,8.80629715091997e-05
6180,0.000270202957485436
598,5.810767421553143e-05
870,6.305793340086859e-05
3079,8.874289342158747e-05
1834,0.0001064291687290471
6283,0.0001439686112346703
7340,0.00029654451470589454
7279,0.0006234517831155087
342,5.810767421553143e-05
4405,5.810767421553143e-05
1462,0.00018303766273661305
1284,7.908256116829086e-05
1551,0.00011486360628521993
3291,6.362768935717209e-05
167,5.810767421553143e-05
7,5.532478765730971e-05
177,6.12166460585615e-05
6243,6.12166460585615e-05
7589,0.000649105480430983
2854,0.0008518244507173609
6931,0.00018337769817055807
6250,0.00024104050363902007
428,6.12166460585615e-05
2142,0.00012406313567191396
8,5.532478765730971e-05
1686,0.00010245965486732405
9,5.532478765730971e-05
4481,6.12166460585615e-05
1795,0.00023133617332951487
2660,7.270282753694194e-05
6053,6.12166460585615e-05
246,6.12166460585615e-05
3843,6.640248706101352e-05
6441,0.00040472480069569624
366,6.12166460585615e-05
10,5.532478765730971e-05
5489,0.00015235289608871361
11,5.532478765730971e-05
5240,0.00021139551078656242
618,8.046338350265069e-05
2412,9.772021420888092e-05
1325,8.715205253887376e-05
4919,0.00032548449320568003
12,5.532478765730971e-05
5274,0.0014771934941059824
3807,0.0002152342284209355
13,5.532478765730971e-05
1794,0.00016400706551861915
3971,6.580623619214952e-05
1223,6.014541171875833e-05
6152,9.093819387424853e-05
5385,5.69501279059309e-05
1509,6.8321792693017e-05
524,0.00011553039625301342
4770,7.401720300142473e-05
1937,0.00017705087063193012
7315,0.0006716075399534654
1817,8.008389598229979e-05
6298,0.00031825692215813414
2266,6.995763105528663e-05
3557,0.0001339811649152737
5857,0.0007839777091511619
866,6.236929934081926e-05
2789,6.0855097545399146e-05
3559,7.904523901302975e-05
4904,0.00018138337693165954
6565,0.00018571993141584044
5355,0.00025760662374898325
620,5.69501279059309e-05
110,5.69501279059309e-05
2835,0.00012313917526481183
3316,5.931716584812961e-05
6712,0.0009839938647585203
1850,0.0001022632663560574
4860,0.00014319402755044223
4606,0.00011288534199094019
14,5.532478765730971e-05
5862,0.0002697593659359094
2155,7.4445854653673e-05
6438,0.00022903256936540492
3086,0.0001121922853415918
15,5.532478765730971e-05
3530,0.0009206634592514814
7580,0.0009129837322134174
3029,7.520665461113518e-05
4375,0.00017393359913614288
16,5.532478765730971e-05
7296,0.0007386198993330416
2626,0.00015671839211801552
131,5.671110728113366e-05
6323,0.0009836432376984837
1799,7.572119847462584e-05
3103,0.0003330475010447873
5578,0.0011530003905304055
7435,0.002763272800815785
1677,0.00012237530514204922
5072,0.00014155833731468618
4008,0.00010196739063913352
3410,0.0001634989086757535
6446,0.0016914123813752185
4184,8.997013507504783e-05
5725,0.0006514095451899915
1349,0.00010140019957232862
5088,5.671110728113366e-05
6544,0.001147741230619762
2530,5.671110728113366e-05
1956,0.0001485752901294067
38,5.671110728113366e-05
550,8.674084601469314e-05
6567,0.0006526529577508456
4968,0.00010308788990245077
1005,8.749372354815779e-05
6126,0.0006974586098224321
1905,6.498523557501794e-05
3699,6.671201677028103e-05
773,5.671110728113366e-05
1016,5.968562870216705e-05
2751,0.00010445492465148377
3324,0.00012753841748676622
766,6.9010549656332e-05
6101,0.0023056856477816105
17,5.532478765730971e-05
6105,0.0006382461413154156
4242,0.00010021475492478032
7237,0.007385263137179232
1334,9.76863397725951e-05
951,7.203910908243855e-05
1337,6.205834011588319e-05
3165,0.00013578880108212028
18,5.532478765730971e-05
6372,0.00010374954261408944
4042,0.00021897432638463138
3596,0.00012063158020914808
7185,9.993879179289114e-05
5139,0.0002492602698402659
615,6.04310649383946e-05
2788,6.815577540745802e-05
3163,0.00010117870944472698
5534,0.0005694213366695271
6816,0.000229563763786234
6436,0.0005419129934232408
421,5.728874045772698e-05
4775,9.113988543076561e-05
1384,0.00010919583271968454
3755,0.00018913996818048439
3820,6.679673252879572e-05
4212,9.975708449734467e-05
478,5.728874045772698e-05
6136,0.00014050918037614792
6399,0.00021539294104132376
3581,8.937483486733769e-05
7614,0.0001346979872102683
4085,0.0001252641587225986
19,5.532478765730971e-05
2625,9.569841828649403e-05
2692,0.00011424337166982764
1501,6.71085044598133e-05
6703,0.0003172756674796417
20,5.532478765730971e-05
2689,6.318059885897877e-05
1316,8.721466257183513e-05
5941,0.00016082025922189622
4151,0.0001379308729098864
4462,6.318059885897877e-05
6463,0.0004780126420944238
21,5.532478765730971e-05
3026,8.077761595071745e-05
5764,0.000334347718638219
22,5.532478765730971e-05
5127,0.0011961886791486687
23,5.532478765730971e-05
4248,0.00016589035001453566
7317,0.00022157693066589756
1854,7.207934015771589e-05
646,6.475176109931258e-05
3493,8.735360175917835e-05
24,5.532478765730971e-05
3643,0.00014350551708684908
25,5.532478765730971e-05
3544,0.0005260867517896082
26,5.532478765730971e-05
5345,0.00015210576218817519
27,5.532478765730971e-05
4066,6.205834011588319e-05
6339,0.0010774590320022307
1558,7.231417653326935e-05
1896,6.205834011588319e-05
4329,0.0002050371358064301
6396,0.00010202040008842313
3565,0.0001476557594915218
28,5.532478765730971e-05
7224,0.0029170626276129818
1658,0.00011305539057873443
4900,0.0006474562158623441
29,5.532478765730971e-05
4626,8.517263081565739e-05
907,8.524252568012695e-05
2838,0.00011467491002844386
7287,0.0003381473431606682
543,6.915434687523448e-05
7579,0.0016265053312059887
6652,0.00024131738155255505
2711,0.00020326799432167331
30,5.532478765730971e-05
7075,0.0008730787286597571
2644,9.433940132319342e-05
3525,6.12166460585615e-05
924,6.213095655734127e-05
683,6.12166460585615e-05
3499,8.86010930185359e-05
5564,0.000310094591834191
5854,0.0010478687336485347
31,5.532478765730971e-05
1457,7.889222126231688e-05
3418,0.00018559654207002635
32,5.532478765730971e-05
3136,9.29166992643786e-05
1312,0.00011561999755381733
2195,7.182596880560049e-05
5676,0.0003409586536253492
4845,8.251798027847184e-05
1166,7.981652056442748e-05
3155,6.544444569032089e-05
6196,0.00011955943799155033
6709,0.0003510514798081356
5206,0.0002694037073734797
4187,0.00012201775271668321
1020,7.11046762593867e-05
607,6.143132915820226e-05
33,5.532478765730971e-05
2566,0.0001083427628817816
4040,0.00015050584626038034
2745,0.00013514610079083786
6859,0.0006403917642971507
4814,0.0001447365752264697
1875,0.00023065650439070166
1300,0.0001250432470807487
3221,9.323587679757732e-05
407,5.728874045772698e-05
3740,5.728874045772698e-05
2170,8.30144494147442e-05
7074,0.0003795140793951029
5095,0.0005675340631356773
5617,5.728874045772698e-05
2420,0.0001470551691583179
1973,0.00010859985589439275
4308,9.50948589361418e-05
3452,6.572357116895471e-05
765,6.949722224452084e-05
1150,6.527666689211067e-05
213,6.326598811117083e-05
34,5.532478765730971e-05
2944,9.899351261646178e-05
4408,0.000128985825698483
5875,0.00014454604255243557
4717,9.13761761705778e-05
3927,7.518282700679804e-05
35,5.532478765730971e-05
6747,0.00019358303801626027
7035,0.00015545213069171276
5283,8.032575067615913e-05
4246,0.0001361365247524325
6887,0.001480299083723742
2040,7.23460884444626e-05
6475,0.00017623312891842493
4235,0.00010891946651895368
2301,6.0038274378311145e-05
2045,7.868617212091791e-05
36,5.532478765730971e-05
719,0.00010663068172872289
37,5.532478765730971e-05
3991,0.0002584071223955033
6288,0.00013889254750671542
3794,6.337755886767185e-05
7565,0.0014765138505059825
2637,7.469042286631621e-05
3023,6.802781808470396e-05
39,5.532478765730971e-05
40,5.532478765730971e-05
4908,0.00027466182067950476
1381,0.0001429975297858549
1678,9.014964149436966e-05
41,5.532478765730971e-05
1958,7.269103865037295e-05
5414,0.000307306026283751
3591,7.416453887081913e-05
3562,6.531372646805801e-05
3950,9.00328462568927e-05
6287,0.0001588963855829081
42,5.532478765730971e-05
3592,0.00011674739760091801
4335,0.00044986161389872365
2647,0.00011997333057996008
43,5.532478765730971e-05
4681,0.00010744801394364434
2893,8.282012686315141e-05
44,5.532478765730971e-05
7042,0.00016344479478452078
3701,0.0002730075619358848
6870,0.0008512943976858704
7226,0.001729532478683448
6507,0.00016220425258142582
6234,0.00038038268040327795
3597,0.0006597922345367935
45,5.532478765730971e-05
3912,0.000140962999300927
7537,0.0003374392005539316
3986,0.00012577728856876235
4852,0.00016102818807645083
3527,0.00010466561341625669
5896,0.00015158154857565864
5099,0.0001356039498347877
3340,7.643646771250651e-05
865,6.0038274378311145e-05
4527,0.00024757878621139415
46,5.532478765730971e-05
2442,0.00010292304049067007
2414,0.0002703117363476524
47,5.532478765730971e-05
1792,0.00013316076228121868
7489,0.001975366361434149
5378,0.0001547506702381482
6427,0.0005739772927315926
3845,0.00021362433633459227
6637,0.00016903079476152582
6408,0.0007335009800490113
2985,8.332828029731972e-05
538,6.614735209937e-05
3181,0.00026410717225106576
5314,0.00033049839862251535
397,5.756930514350087e-05
4657,0.00021495826971290266
4146,0.000338323873999903
3128,6.932376942077467e-05
3833,0.00021775424663390694
6458,0.00045008090145270686
6991,0.0008753584624860009
6876,0.0006445412950878394
1789,6.1031747662724245e-05
6207,0.0004949115811549893
48,5.532478765730971e-05
1761,7.103641006064782e-05
3250,7.65389689516609e-05
7213,0.0005259380952558493
49,5.532478765730971e-05
3360,0.0002843687910785959
4000,0.0004750382843014567
5510,0.00032570161793756577
3361,8.945764637032939e-05
3400,0.00023960953975628207
2892,0.00022370626492322594
6605,0.00011591637051361236
2510,0.0005328371074426613
6096,0.00016145996804854516
2072,0.00012995499407316574
3038,0.00031951480178006613
50,5.532478765730971e-05
4415,0.00010245965486732405
51,5.532478765730971e-05
7135,0.0003480779929210387
52,5.532478765730971e-05
6840,0.0002621364675749938
53,5.532478765730971e-05
6572,0.0005166867008944439
1230,0.00010232319307556093
1390,7.103641006064782e-05
54,5.532478765730971e-05
